NA	-0.030868	-0.006397	0.010327	-0.003431	-0.034551	0.002494	-0.024850	0.084265	0.001015	-0.007711	-0.001453	0.001175	0.001296	-0.002577	0.008658	0.004709	-0.002642	-0.002864	-0.010730	0.002703	-0.017100	-0.001099	-0.008691	0.003059	-0.001221	-0.007816	0.007216	-0.008508	0.010268	0.008042	-0.002844	-0.005366	-0.000915	0.004958	-0.000607	0.000533	0.000096	-0.000459	-0.001961	0.000278	-0.002736	0.012552	-0.001634	-0.012968	-0.001261	-0.003081	0.003742	-0.000867	0.008135	0.008817	-0.006223	0.001123	0.013420	-0.008173	0.010872	0.000249	0.000385	0.000224	-0.005295	0.002930	-0.000264	0.001614	-0.001220	-0.001432	-0.002620	0.006416	-0.000855	-0.004285	-0.005493	-0.008782	-0.009166	-0.000005	-0.013787	-0.007413	-0.000727	0.007203	0.004531	-0.000406	-0.006257	0.004584	0.002978	0.018024	0.000386	0.002284	0.000693	-0.003785	-0.006517	0.001424	0.004341	0.006287	-0.004220	0.012425	0.003187	-0.003353	0.009034	-0.006428	0.000942	
-0.030868	NA	0.013464	0.008446	0.000703	0.006220	-0.027363	0.004357	0.002919	-0.000596	-0.002105	-0.007259	0.015260	0.002953	0.003328	0.005424	-0.000599	0.002204	-0.001463	-0.000957	-0.001619	0.003488	-0.005718	-0.005168	-0.000396	-0.008132	-0.001695	-0.008683	0.002590	0.003485	0.002874	0.007453	0.002072	0.005532	-0.013304	0.007958	-0.001848	-0.002516	0.006648	0.009169	-0.002015	0.003217	-0.003839	-0.001188	-0.005176	-0.001569	0.003748	-0.002459	-0.003025	-0.006435	0.003426	0.000955	0.005385	0.001614	-0.012090	-0.004900	0.005011	-0.006089	-0.001667	0.005793	-0.010254	-0.011698	-0.002784	-0.005898	0.003520	0.007018	0.007176	-0.002279	0.012075	0.000193	-0.000111	0.009204	-0.002055	0.003137	-0.001241	0.010449	0.003479	-0.001558	0.004204	-0.002353	-0.006135	-0.000033	-0.007048	-0.005407	-0.005914	0.003369	0.000981	0.010471	-0.005660	0.009953	-0.007142	0.001559	-0.000522	-0.005719	-0.003591	-0.010187	0.002394	0.006628	
-0.006397	0.013464	NA	-0.004859	0.000117	0.011250	0.022830	-0.022743	-0.003370	-0.018116	0.008246	-0.006939	0.005985	0.001827	0.003173	0.002140	0.000043	-0.002937	-0.002609	0.012379	0.005317	-0.002319	-0.006061	0.011836	-0.005427	-0.008898	0.001465	0.005237	0.004354	-0.003232	-0.000897	0.011396	-0.003909	-0.001150	0.001125	-0.001083	0.004042	-0.001919	0.001693	0.003585	0.004308	0.007090	-0.000806	-0.002067	0.002436	-0.009423	-0.006728	-0.002289	-0.000484	-0.011038	-0.012979	-0.004165	0.003679	-0.002712	0.006606	-0.009695	0.001380	0.002594	0.004174	-0.008650	0.006366	0.010956	-0.009054	0.002598	0.006004	0.000115	-0.001507	0.003076	-0.015036	0.000572	-0.008079	0.008463	0.004305	0.005942	0.015063	-0.009000	0.010786	-0.009946	-0.003854	-0.000160	-0.002594	0.005583	-0.010594	-0.000151	-0.009026	0.005232	-0.002504	-0.004812	0.002212	-0.004363	0.004473	-0.006554	-0.000493	0.002536	0.004157	-0.002593	0.006636	-0.001138	
0.010327	0.008446	-0.004859	NA	0.002621	-0.020528	-0.021675	-0.017977	0.022091	0.024645	-0.021559	-0.007478	0.001232	0.003426	-0.004266	0.003182	0.003450	-0.007434	0.011857	-0.008247	0.007417	-0.001442	0.000184	0.009433	-0.000893	0.004681	0.006934	-0.007558	-0.005539	-0.003565	0.005725	-0.001578	0.003601	-0.003328	-0.003782	-0.007488	-0.001262	0.003091	-0.004448	0.001976	0.003289	0.006928	-0.004338	-0.005219	0.004730	0.007071	-0.000718	0.001902	0.002122	0.001232	-0.011725	-0.009204	0.009277	-0.000195	-0.005341	0.002495	-0.000780	-0.004379	-0.004371	0.005325	0.001198	-0.001396	0.004312	-0.003168	-0.002649	-0.001580	-0.006221	0.010151	0.000508	0.005300	0.002912	-0.003953	0.004549	0.001249	0.006255	-0.009709	0.003238	0.001171	-0.005442	0.001473	0.003223	0.004032	-0.009652	0.006380	-0.001144	0.002665	-0.002273	0.001622	-0.004358	-0.000026	0.012724	0.006395	0.007378	0.000201	-0.005349	-0.003563	-0.001976	-0.010008	
-0.003431	0.000703	0.000117	0.002621	NA	0.006103	0.003339	-0.013751	0.002132	0.003288	-0.010657	-0.019908	-0.009656	-0.005232	0.013316	0.002294	-0.006211	-0.009008	0.001885	0.008069	0.004120	0.001564	-0.000897	-0.003583	0.006865	-0.001308	-0.008852	0.008626	-0.000939	0.006266	-0.007826	-0.003306	0.000197	0.003368	0.008302	-0.000494	-0.001111	0.005221	0.002968	0.001505	0.007198	-0.000641	0.001135	-0.002722	-0.005053	-0.002905	-0.006359	-0.007378	-0.006189	0.004788	0.004317	0.011118	-0.002852	-0.002685	-0.002746	-0.002925	-0.001270	-0.007038	0.010629	-0.006611	-0.000759	-0.013114	0.002917	0.003717	0.008041	-0.002083	-0.000240	-0.005785	0.006331	0.000203	0.005007	0.002012	0.005833	-0.001913	-0.004527	0.001230	0.012778	0.005802	-0.002283	-0.000108	-0.008247	-0.011205	-0.000281	0.004415	0.005076	-0.000197	0.002389	0.003645	-0.000655	0.002932	0.008040	-0.006681	-0.000245	0.003965	0.006386	-0.011082	-0.012154	-0.001056	
-0.034551	0.006220	0.011250	-0.020528	0.006103	NA	-0.015568	-0.010627	-0.019563	0.018460	-0.002402	0.015945	-0.007122	-0.007412	0.002008	0.006796	-0.004735	0.009442	0.001252	0.006749	0.005060	0.003188	0.000202	-0.001318	0.013493	0.011173	0.000715	-0.016119	0.009719	-0.010527	-0.009613	0.003868	-0.001057	-0.012405	-0.006945	-0.006674	0.005410	-0.002777	0.006896	0.004320	0.005154	-0.004674	0.002791	0.009856	-0.002578	-0.003677	-0.001478	0.004531	0.000273	-0.003034	-0.001817	-0.009816	0.001628	0.000162	-0.004115	-0.001290	-0.000317	0.006844	-0.006345	0.011905	-0.002972	0.011319	-0.000115	-0.003013	-0.007445	0.000406	0.003708	-0.002676	-0.003418	-0.002316	0.003529	-0.004018	-0.007608	0.007348	-0.003497	0.010487	0.004988	-0.005120	0.007053	0.010951	-0.004979	0.003099	0.002622	-0.011093	0.004825	-0.002115	-0.005228	0.001035	-0.004622	-0.005512	0.008775	-0.005853	0.002046	0.008203	-0.003643	0.000374	0.001319	-0.004925	
0.002494	-0.027363	0.022830	-0.021675	0.003339	-0.015568	NA	-0.000836	-0.000990	-0.020607	0.003370	0.015973	-0.005406	0.003886	0.004578	-0.007148	0.001303	-0.005046	0.000616	-0.004888	-0.000780	0.004477	0.011536	0.002028	-0.003511	-0.000716	0.000573	0.004960	0.004631	-0.012647	-0.001855	-0.004880	0.012909	0.002771	0.000262	-0.003963	-0.002660	0.011159	-0.006590	-0.002784	-0.006599	-0.000368	-0.008832	-0.005865	0.007061	0.003999	0.000849	0.012809	-0.004675	0.003580	-0.002204	0.012584	-0.009855	-0.001899	0.013054	-0.005548	-0.004734	-0.006525	0.000747	0.000139	-0.009861	-0.007196	-0.002556	0.011467	-0.006086	0.009492	0.003605	-0.003808	0.002846	-0.002210	0.004543	0.001785	0.004524	0.007026	-0.000310	0.005558	-0.011036	0.000608	-0.005095	-0.002151	-0.001979	-0.000140	-0.004575	0.006039	-0.004396	0.000961	0.005230	0.002242	0.008762	0.001044	0.000161	0.000091	-0.013272	-0.000886	0.000091	-0.005380	-0.002501	-0.003373	
-0.024850	0.004357	-0.022743	-0.017977	-0.013751	-0.010627	-0.000836	NA	-0.024171	0.034522	0.005338	0.027307	-0.002024	-0.007432	-0.001263	-0.008693	-0.006228	-0.005792	0.012390	0.002017	0.007793	-0.005218	-0.000557	-0.005669	-0.000857	0.015449	0.003691	-0.002205	-0.003521	0.004081	0.006230	-0.013255	-0.014236	0.000860	0.006649	-0.001309	0.004581	-0.002564	-0.003759	-0.003351	-0.005226	-0.001471	-0.001313	0.007651	0.008085	0.003122	0.000318	-0.012375	0.008756	0.008271	-0.003424	-0.000372	-0.002444	-0.005181	-0.004029	0.004588	-0.000720	0.005827	-0.009449	0.007115	0.005987	0.006321	-0.001538	0.002504	-0.009708	-0.000112	-0.001575	-0.002053	0.006335	0.004428	0.010060	-0.005602	-0.011068	-0.011472	0.000754	-0.004394	0.000371	0.004203	-0.001460	0.008978	0.005659	-0.012268	-0.002140	0.006465	-0.004416	-0.005062	0.011690	0.001296	-0.005009	0.007213	-0.000069	0.009424	-0.004174	-0.002860	0.006919	0.000690	-0.006919	0.002705	
0.084265	0.002919	-0.003370	0.022091	0.002132	-0.019563	-0.000990	-0.024171	NA	-0.028023	-0.004460	-0.017720	-0.001938	-0.002311	-0.004710	-0.003085	-0.005137	-0.010800	0.003876	-0.006735	-0.012890	0.009145	-0.002412	-0.005044	-0.006330	-0.002432	0.009024	0.006741	-0.008102	0.001021	0.004923	-0.004940	-0.002303	0.009952	0.001874	0.003860	0.002672	-0.003551	-0.001534	-0.008635	0.009842	0.001657	0.008543	-0.002872	-0.008514	-0.006901	-0.001232	-0.008046	0.000750	0.009356	0.009796	0.014456	0.006440	0.010576	0.004775	0.004023	-0.001213	-0.011926	0.002269	-0.000839	-0.002815	0.002633	-0.003491	-0.003874	0.019671	-0.002865	-0.013697	-0.000356	0.000300	0.007865	0.006745	-0.005289	0.001060	0.006635	0.003628	-0.014126	-0.007447	-0.000179	0.000828	-0.001884	0.004769	-0.009056	0.008556	0.004925	0.003016	-0.003411	0.006258	-0.002784	-0.002835	-0.009160	-0.007664	0.001970	0.009748	-0.000025	-0.001417	-0.001770	0.003859	0.000449	
0.001015	-0.000596	-0.018116	0.024645	0.003288	0.018460	-0.020607	0.034522	-0.028023	NA	0.000903	-0.026500	-0.006196	0.006078	-0.004873	-0.005099	0.009750	0.014306	-0.010290	0.002505	-0.005602	0.004597	0.003867	0.011235	-0.000788	-0.004198	-0.004761	0.003037	-0.001711	0.007399	-0.009060	0.002329	0.010160	-0.004386	0.006851	0.001511	-0.011759	0.001673	-0.003202	-0.001089	-0.004891	-0.002352	-0.008874	-0.003088	0.011680	0.014541	0.007322	0.002060	-0.000166	-0.007890	-0.001973	-0.006657	-0.005534	-0.016844	0.004488	0.002390	-0.000092	0.008970	0.009984	-0.010442	0.011399	-0.010296	0.017405	-0.002308	-0.003616	-0.011808	-0.005273	0.008648	0.000544	-0.002047	-0.007259	0.003967	0.010148	-0.005290	-0.005115	-0.000384	-0.008222	0.007311	-0.001842	-0.005853	0.000962	0.008499	-0.004760	-0.000670	0.013508	-0.000167	-0.011695	-0.001317	0.005294	-0.004086	-0.004933	0.003952	-0.005068	-0.004932	0.001632	0.009947	0.001999	-0.001076	
