NA	0.731746	0.723778	0.739567	0.727206	0.724264	0.736114	0.722994	0.759200	0.737610	0.711897	0.736391	-0.009244	-0.002844	-0.004703	-0.001749	-0.005441	-0.004321	-0.007242	-0.005889	0.003238	-0.002387	-0.005370	-0.016188	-0.034286	-0.040892	-0.040999	-0.021137	-0.042673	-0.027196	-0.035876	-0.043997	-0.036277	-0.024838	-0.032692	-0.025622	-0.036810	-0.030412	-0.017846	-0.036159	-0.035072	-0.033004	-0.031063	-0.023373	-0.038753	-0.034406	-0.036508	-0.030381	0.018006	0.000820	0.009493	-0.007653	0.010396	0.010287	0.002978	0.001847	-0.008158	-0.011280	0.000526	0.012464	0.008030	0.014426	0.008939	0.024039	0.020638	0.011974	0.019089	0.013714	0.014399	-0.141442	-0.145205	-0.128354	-0.176258	-0.206509	-0.191455	-0.143384	-0.060142	-0.188509	-0.132003	-0.175102	-0.156187	-0.135141	-0.126530	-0.149708	-0.236069	-0.241635	-0.250964	-0.242304	-0.224073	-0.224608	-0.218633	-0.218471	-0.223969	-0.207787	-0.244492	-0.225183	-0.221514	-0.216789	
0.731746	NA	0.714931	0.730307	0.725684	0.723036	0.716830	0.711265	0.728008	0.726710	0.710750	0.716963	0.002325	0.001341	-0.007242	0.003217	-0.004362	-0.006049	-0.001972	-0.008768	-0.005189	0.005627	-0.000235	-0.006812	-0.029828	-0.041859	-0.042160	-0.026935	-0.041586	-0.027138	-0.038998	-0.040771	-0.029003	-0.024261	-0.043402	-0.031660	-0.033231	-0.030175	-0.015902	-0.034250	-0.036043	-0.040418	-0.033064	-0.039728	-0.031786	-0.036575	-0.038027	-0.043250	0.008527	-0.004715	0.004687	-0.002896	0.010704	0.010249	0.002963	-0.005646	-0.011823	-0.013247	0.011075	0.019047	0.014878	0.012022	0.026675	0.018974	0.027122	0.019218	0.022654	0.017852	0.017824	-0.148612	-0.143609	-0.126767	-0.183275	-0.208813	-0.189983	-0.144104	-0.059643	-0.177605	-0.120286	-0.173703	-0.167623	-0.136918	-0.130632	-0.151040	-0.234107	-0.240157	-0.246570	-0.237449	-0.229829	-0.227000	-0.212363	-0.210045	-0.228334	-0.202911	-0.243207	-0.232182	-0.212336	-0.216926	
0.723778	0.714931	NA	0.708697	0.706984	0.720153	0.711539	0.692912	0.715243	0.707519	0.700540	0.704497	-0.012825	0.003695	-0.003008	-0.008509	-0.007940	-0.007537	-0.006031	0.003867	0.003808	0.004734	-0.007355	0.001498	-0.029174	-0.032500	-0.042709	-0.013431	-0.038253	-0.028095	-0.026492	-0.026801	-0.034419	-0.026968	-0.031957	-0.031364	-0.031839	-0.028815	-0.023226	-0.031673	-0.035564	-0.033294	-0.033165	-0.032813	-0.035418	-0.043809	-0.040191	-0.029722	0.011177	-0.009530	-0.002029	-0.000063	0.014678	0.001659	0.012299	-0.009135	-0.005918	-0.006039	0.002037	0.007913	0.017711	0.018275	0.012342	0.019887	0.020142	0.011879	0.015421	0.011698	0.008277	-0.139488	-0.140643	-0.116069	-0.167053	-0.204816	-0.181765	-0.133947	-0.042858	-0.188456	-0.116494	-0.166999	-0.164161	-0.123758	-0.132025	-0.142942	-0.235065	-0.241202	-0.250092	-0.242995	-0.228907	-0.223663	-0.215829	-0.212771	-0.226721	-0.197155	-0.244082	-0.230494	-0.221084	-0.228511	
0.739567	0.730307	0.708697	NA	0.729602	0.722408	0.722417	0.708839	0.719340	0.734621	0.710675	0.726610	-0.008411	-0.007023	-0.007095	-0.005529	-0.004140	-0.003402	0.007423	-0.001196	0.001678	-0.002517	-0.003391	-0.003572	-0.022885	-0.036176	-0.039364	-0.026327	-0.038228	-0.026626	-0.036483	-0.038316	-0.030643	-0.031546	-0.032352	-0.031109	-0.036203	-0.038951	-0.032160	-0.031247	-0.033058	-0.032236	-0.026199	-0.032467	-0.030423	-0.034265	-0.033393	-0.034742	0.012257	-0.006143	-0.001490	0.000267	0.007069	0.001080	0.012059	-0.001767	-0.004323	-0.012507	-0.000453	0.012859	0.013602	0.019636	0.012049	0.011563	0.018780	0.009949	0.019129	0.018759	0.010473	-0.139943	-0.136916	-0.122086	-0.178628	-0.195976	-0.183013	-0.138749	-0.066308	-0.182865	-0.131650	-0.167618	-0.156357	-0.135135	-0.132841	-0.145081	-0.232362	-0.242122	-0.246998	-0.241201	-0.226782	-0.227070	-0.221510	-0.207025	-0.231577	-0.197809	-0.244169	-0.229562	-0.215909	-0.223468	
0.727206	0.725684	0.706984	0.729602	NA	0.730142	0.724846	0.702715	0.721967	0.721089	0.704029	0.726110	-0.016781	-0.005448	-0.005331	-0.008669	-0.010068	-0.008938	-0.001321	0.005998	-0.005916	0.000575	-0.009268	-0.006089	-0.032974	-0.040315	-0.049160	-0.023698	-0.043556	-0.032391	-0.049168	-0.046153	-0.034722	-0.025335	-0.026597	-0.032144	-0.040363	-0.028821	-0.033038	-0.024937	-0.037288	-0.036726	-0.031320	-0.035735	-0.039042	-0.039566	-0.041867	-0.039226	0.019000	0.000901	0.015879	0.006235	0.002846	0.005257	0.008776	-0.002014	-0.003238	-0.013382	0.012181	0.015113	0.014399	0.015762	0.033785	0.027232	0.019674	0.011850	0.027393	0.010402	0.018650	-0.150552	-0.145199	-0.131247	-0.168405	-0.207986	-0.197187	-0.151275	-0.059946	-0.187376	-0.138419	-0.177536	-0.159998	-0.144897	-0.145733	-0.148944	-0.225861	-0.238408	-0.253158	-0.234765	-0.226330	-0.220599	-0.222463	-0.217265	-0.226076	-0.201812	-0.238947	-0.237901	-0.234557	-0.222335	
0.724264	0.723036	0.720153	0.722408	0.730142	NA	0.721557	0.710855	0.719622	0.736249	0.709032	0.724377	-0.009385	-0.004904	-0.010173	-0.004692	-0.007312	0.002978	-0.007082	0.003403	0.001972	0.009108	-0.002575	-0.009293	-0.030674	-0.043176	-0.039674	-0.031686	-0.040822	-0.035764	-0.047031	-0.051141	-0.034085	-0.037933	-0.038443	-0.031533	-0.035183	-0.035469	-0.027287	-0.032076	-0.029318	-0.038312	-0.030265	-0.027066	-0.035625	-0.036208	-0.045974	-0.035862	0.012538	-0.006665	0.011980	-0.008428	0.011626	0.010304	0.005931	-0.009006	-0.007188	-0.010967	0.006901	0.018035	0.016534	0.018702	0.016381	0.022337	0.023807	0.018011	0.018565	0.018528	0.021036	-0.155700	-0.142113	-0.136929	-0.178110	-0.196615	-0.199889	-0.148169	-0.064396	-0.195364	-0.137980	-0.179486	-0.167495	-0.137192	-0.145216	-0.159150	-0.234939	-0.238721	-0.247452	-0.232925	-0.229283	-0.226274	-0.211816	-0.216235	-0.226058	-0.200586	-0.242842	-0.231192	-0.210272	-0.223364	
0.736114	0.716830	0.711539	0.722417	0.724846	0.721557	NA	0.706442	0.722140	0.722550	0.694994	0.721516	-0.014969	0.004999	-0.005222	-0.006256	-0.006565	-0.004639	0.005574	-0.005073	-0.002881	0.002276	-0.002418	-0.007427	-0.038223	-0.045576	-0.044131	-0.026232	-0.047153	-0.039657	-0.045334	-0.046157	-0.025432	-0.029820	-0.038444	-0.031630	-0.036345	-0.027356	-0.021377	-0.026707	-0.043635	-0.040316	-0.030652	-0.033709	-0.035539	-0.036138	-0.035954	-0.034916	0.010770	-0.008426	-0.003198	0.003944	0.004558	0.010164	0.021691	-0.009223	-0.006387	-0.016627	0.007753	0.019301	0.016879	0.011433	0.015749	0.021477	0.020536	0.017768	0.024859	0.017853	0.017835	-0.149038	-0.140653	-0.132202	-0.178191	-0.205531	-0.192480	-0.145547	-0.065466	-0.187821	-0.139051	-0.181931	-0.164856	-0.130785	-0.146336	-0.151536	-0.232527	-0.232420	-0.246977	-0.234196	-0.220115	-0.221585	-0.212547	-0.215231	-0.229620	-0.207819	-0.241544	-0.235472	-0.226817	-0.225014	
0.722994	0.711265	0.692912	0.708839	0.702715	0.710855	0.706442	NA	0.709659	0.727289	0.701155	0.707793	-0.005865	0.000568	-0.006215	-0.009881	-0.010669	-0.005641	0.002183	-0.003521	0.004781	0.003657	-0.002093	0.000925	-0.032447	-0.034333	-0.040279	-0.023114	-0.050281	-0.036903	-0.046448	-0.057113	-0.032397	-0.025663	-0.026266	-0.022490	-0.030884	-0.033013	-0.031908	-0.024114	-0.040263	-0.037372	-0.032422	-0.029847	-0.027556	-0.036515	-0.035537	-0.040832	0.017626	-0.006993	0.000515	-0.004731	0.003391	0.011977	0.013449	-0.016405	-0.009457	-0.004572	0.002362	0.015258	0.012467	0.017505	0.015701	0.021554	0.014650	0.012409	0.016516	0.023906	0.018830	-0.143541	-0.141875	-0.127596	-0.172622	-0.199816	-0.188856	-0.152523	-0.069678	-0.186674	-0.137922	-0.172570	-0.152823	-0.138504	-0.138328	-0.148629	-0.235958	-0.236107	-0.232611	-0.226207	-0.222921	-0.223244	-0.218776	-0.204361	-0.225600	-0.201830	-0.233615	-0.221010	-0.215017	-0.221296	
0.759200	0.728008	0.715243	0.719340	0.721967	0.719622	0.722140	0.709659	NA	0.726019	0.698480	0.717399	-0.011100	0.000036	-0.007621	-0.004892	-0.009572	-0.002713	0.004094	-0.003149	-0.008065	0.005897	-0.005887	-0.008004	-0.042215	-0.040588	-0.039328	-0.022687	-0.044172	-0.031080	-0.038651	-0.045200	-0.033225	-0.027305	-0.036126	-0.023466	-0.032105	-0.033585	-0.028770	-0.036184	-0.027379	-0.035965	-0.039422	-0.031430	-0.034042	-0.041811	-0.037913	-0.034838	0.013067	0.003946	0.010057	0.006697	0.007052	0.014790	0.016424	-0.012733	-0.013664	-0.013614	0.007213	0.018160	0.014443	0.016427	0.012441	0.019197	0.027938	0.010090	0.014937	0.008653	0.016000	-0.148770	-0.145955	-0.131535	-0.177708	-0.206607	-0.191469	-0.156133	-0.061981	-0.187672	-0.129063	-0.182115	-0.160825	-0.144355	-0.147486	-0.158974	-0.235383	-0.237545	-0.254452	-0.233102	-0.225465	-0.228362	-0.224417	-0.213108	-0.231660	-0.203668	-0.247220	-0.230673	-0.222670	-0.229676	
0.737610	0.726710	0.707519	0.734621	0.721089	0.736249	0.722550	0.727289	0.726019	NA	0.703908	0.718746	-0.011632	-0.002642	-0.011273	-0.012955	-0.003624	0.004304	-0.001567	0.002926	-0.006210	0.002293	-0.007721	0.010446	-0.027191	-0.046916	-0.042224	-0.023361	-0.047613	-0.030738	-0.049568	-0.047653	-0.022129	-0.020834	-0.033864	-0.027487	-0.040105	-0.033214	-0.034613	-0.030334	-0.041227	-0.044215	-0.037323	-0.040957	-0.033668	-0.030907	-0.044072	-0.038458	0.011702	-0.006893	0.008239	-0.009504	0.004987	0.005072	0.013482	-0.004972	-0.008306	-0.003416	0.012960	0.001769	0.023109	0.019001	0.028053	0.015970	0.019941	0.014179	0.018898	0.022812	0.017967	-0.151275	-0.156079	-0.133346	-0.170069	-0.207889	-0.194853	-0.145584	-0.067224	-0.189367	-0.138888	-0.185858	-0.163064	-0.131928	-0.142958	-0.152755	-0.228253	-0.239410	-0.254814	-0.240455	-0.225278	-0.224320	-0.226396	-0.216298	-0.235845	-0.201651	-0.244728	-0.225732	-0.231209	-0.220511	
